Batch_number,Synthesis_ID,Magnification_X,Image_Path,Manual Steps,Robot Steps (Mara),Co(NO3)2*6H2O,"2,5-Dihydroxyterephthalic Acid",Temperature (°C),Reaction Time (hrs),Water ul,DMF ul,Ethanol ul,Notes/Observations,Date Taken
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_007.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-22
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_013.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-18
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_0015.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_004.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-22
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_008.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-22
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_016.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-18
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_003.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-22
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_011.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-22
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_006.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-22
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_005.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-22
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_014.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,2024-10-18
5,SolventVolumes-2II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-2II/EVOS_20X_0010.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,1000.0,4000.0,,
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_247.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_250.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_257.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_249.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_253.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_252.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_248.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_255.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_256.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-19II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_254.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,1000.0,5000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_342.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-23II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_341.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,5000.0,1000.0,,2024-10-22
5,SolventVolumes-3II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-3II/EVOS_20X_032.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,3000.0,4000.0,,
5,SolventVolumes-12II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-12II/EVOS_20X_176.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,2000.0,6000.0,,2024-10-18
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_145.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_150.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_172.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_160.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-18
5,SolventVolumes-1II,10.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-1II/EVOS_10X_002.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,0.0,4000.0,,2024-10-18
5,SolventVolumes-1II,10.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-1II/EVOS_10X_001.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,6000.0,0.0,4000.0,,2024-10-18
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_136.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_165.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_144.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-18
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_138.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-22
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_135.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-22
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_140.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-22
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_139.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-22
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_137.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-22
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_142.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-22
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_143.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-18
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_141.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_153.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_164.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_169.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-13II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_220.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,1000.0,2000.0,7000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_163.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-18
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_162.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-18
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_151.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_171.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_170.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_156.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_168.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_161.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-18
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_158.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_148.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_173.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_155.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_166.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_152.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_154.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-11II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_159.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,3000.0,2000.0,5000.0,,2024-10-22
5,SolventVolumes-10II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_134.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,5000.0,2000.0,3000.0,,2024-10-22
5,SolventVolumes-13II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_213.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,1000.0,2000.0,7000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_053.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_054.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_080.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-18
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_086.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_066.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_059.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_062.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_048.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_078.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-18
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_045.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_071.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_051.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_061.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_052.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_058.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_081.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-18
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_076.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-18
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_082.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_087.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_073.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_075.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-18
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_056.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_084.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_044.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_079.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-18
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_060.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_067.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_046.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_049.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_063.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_068.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_077.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-18
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_070.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_050.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_074.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_043.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_055.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_069.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_065.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_085.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-4II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_072.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,2000.0,4000.0,4000.0,,2024-10-22
5,SolventVolumes-13II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_215.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,1000.0,2000.0,7000.0,,2024-10-22
5,SolventVolumes-13II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_206.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,1000.0,2000.0,7000.0,,2024-10-22
5,SolventVolumes-14II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_231.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,2000.0,8000.0,,2024-10-22
5,SolventVolumes-14II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_229.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,2000.0,8000.0,,2024-10-22
5,SolventVolumes-14II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_230.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,2000.0,8000.0,,2024-10-22
5,SolventVolumes-14II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_243.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,2000.0,8000.0,,2024-10-22
5,SolventVolumes-14II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_227.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,2000.0,8000.0,,2024-10-22
5,SolventVolumes-14II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_236.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,2000.0,8000.0,,2024-10-22
5,SolventVolumes-14II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_237.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,2000.0,8000.0,,2024-10-22
5,SolventVolumes-14II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_226.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,2000.0,8000.0,,2024-10-22
5,SolventVolumes-14II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_225.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,2000.0,8000.0,,2024-10-22
5,SolventVolumes-22II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_312.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,4000.0,2000.0,,2024-10-22
