Batch Number,Synthesis ID,Date Taken,Magnification (X),Co(NO3)2*6H2O (mg),"2,5-Dihydroxyterephthalic Acid (mg)",Temperature (°C),Water (ul),DMF (ul),Ethanol (ul),Reaction Time (hrs),Use Manual Procedure,Use Manual-Pipette Procedure,Use Robotic-Mara Procedure,Image Path
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_252.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_248.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_255.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_256.tif
5.0,SolventVolumes-19II,2024-10-22,20.0,80,20,100.0,4000.0,1000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-19II/EVOS_20X_254.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_342.tif
5.0,SolventVolumes-23II,2024-10-22,20.0,80,20,100.0,4000.0,5000.0,1000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-23II/EVOS_20X_341.tif
5.0,SolventVolumes-3II,,20.0,80,20,100.0,3000.0,3000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-3II/EVOS_20X_032.tif
5.0,SolventVolumes-12II,2024-10-18,20.0,80,20,100.0,2000.0,2000.0,6000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-12II/EVOS_20X_176.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_145.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_150.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_172.tif
5.0,SolventVolumes-11II,2024-10-18,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_160.tif
5.0,SolventVolumes-1II,2024-10-18,10.0,80,20,100.0,6000.0,0.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-1II/EVOS_10X_002.tif
5.0,SolventVolumes-1II,2024-10-18,10.0,80,20,100.0,6000.0,0.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-1II/EVOS_10X_001.tif
5.0,SolventVolumes-10II,2024-10-22,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_136.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_165.tif
5.0,SolventVolumes-10II,2024-10-18,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_144.tif
5.0,SolventVolumes-10II,2024-10-22,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_138.tif
5.0,SolventVolumes-10II,2024-10-22,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_135.tif
5.0,SolventVolumes-10II,2024-10-22,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_140.tif
5.0,SolventVolumes-10II,2024-10-22,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_139.tif
5.0,SolventVolumes-10II,2024-10-22,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_137.tif
5.0,SolventVolumes-10II,2024-10-22,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_142.tif
5.0,SolventVolumes-10II,2024-10-18,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_143.tif
5.0,SolventVolumes-10II,2024-10-22,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_141.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_153.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_164.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_169.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_220.tif
5.0,SolventVolumes-11II,2024-10-18,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_163.tif
5.0,SolventVolumes-11II,2024-10-18,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_162.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_151.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_171.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_170.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_156.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_168.tif
5.0,SolventVolumes-11II,2024-10-18,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_161.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_158.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_148.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_173.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_155.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_166.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_152.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_154.tif
5.0,SolventVolumes-11II,2024-10-22,20.0,80,20,100.0,3000.0,2000.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-11II/EVOS_20X_159.tif
5.0,SolventVolumes-10II,2024-10-22,20.0,80,20,100.0,5000.0,2000.0,3000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-10II/EVOS_20X_134.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_213.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_053.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_054.tif
5.0,SolventVolumes-4II,2024-10-18,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_080.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_086.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_066.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_059.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_062.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_048.tif
5.0,SolventVolumes-4II,2024-10-18,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_078.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_045.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_071.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_051.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_061.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_052.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_058.tif
5.0,SolventVolumes-4II,2024-10-18,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_081.tif
5.0,SolventVolumes-4II,2024-10-18,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_076.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_082.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_087.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_073.tif
5.0,SolventVolumes-4II,2024-10-18,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_075.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_056.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_084.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_044.tif
5.0,SolventVolumes-4II,2024-10-18,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_079.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_060.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_067.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_046.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_049.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_063.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_068.tif
5.0,SolventVolumes-4II,2024-10-18,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_077.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_070.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_050.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_074.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_043.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_055.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_069.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_065.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_085.tif
5.0,SolventVolumes-4II,2024-10-22,20.0,80,20,100.0,2000.0,4000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-4II/EVOS_20X_072.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_215.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_206.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_231.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_229.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_230.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_243.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_227.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_236.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_237.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_226.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_225.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_312.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_304.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_314.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_308.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_317.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_307.tif
5.0,SolventVolumes-22II,2024-10-22,20.0,80,20,100.0,4000.0,4000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-22II/EVOS_20X_316.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_233.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_240.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_241.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_242.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_239.tif
5.0,SolventVolumes-14II,2024-10-22,20.0,80,20,100.0,0.0,2000.0,8000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-14II/EVOS_20X_232.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_217.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_200.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_212.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_216.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_208.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_205.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_192.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_183.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_184.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_202.tif
5.0,SolventVolumes-13II,2024-10-22,20.0,80,20,100.0,1000.0,2000.0,7000.0,24.0,True,False,True,co-mof_dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-13II/EVOS_20X_194.tif
